,id_point_x,building_id_x,last_updated_x,first_updated_x,device_x,objectId_x,name_point_x,description_x,units_x,tagged_units_x,raw_unit_id_x,value_x,type_x,point_type_id_x,measurement_id_x,datasource_hash_x,topic_x,equip_id,id_bdg_x,name_bdg_x,equip_type_abbr_x,equip_type_name_x,area_served_desc_x,tags_x,id_point_y,building_id_y,last_updated_y,first_updated_y,device_y,objectId_y,name_point_y,description_y,units_y,tagged_units_y,raw_unit_id_y,value_y,type_y,point_type_id_y,measurement_id_y,datasource_hash_y,topic_y,id_bdg_y,name_bdg_y,equip_type_abbr_y,equip_type_name_y,area_served_desc_y,tags_y,id_point,building_id,last_updated,first_updated,device,objectId,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
73,414547,185,1635638100000.0,1620776700000.0,,,AC_1B Mixing Box (AC_1B)_MATemp1,,,f,2,69.56,Mixed Air Temperature,78,1,2163939c9f481eeff7b34598d943fc69,nyserda+0000108594+ahu-ac-1b+AC_1B Mixing Box (AC_1B)_MATemp1,34965,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",414579,185,1635638100000.0,1620776700000.0,,,AC_1B_RATemp,,,f,2,69.56,Return Air Temperature,85,1,98cad309aedecfff16645e78e1319a39,nyserda+0000108594+ahu-ac-1b+AC_1B_RATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",414570,185,1635638100000.0,1620776700000.0,,,AC_1B_OATemp,,,f,2,59.42,Outside Air Temperature,76,1,e93a64bb988b1e285e19c237a99b84d1,nyserda+0000108594+ahu-ac-1b+AC_1B_OATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']"
74,201616,185,1635638100000.0,1559361600000.0,,,AC_2B_MATemp,AC_2B_MATemp,F,f,2,75.07,Mixed Air Temperature,78,1,21a50ca982e0d78b25bf34fdff362981,nyserda+0000108594+ac-2b+AC_2B_MATemp,34966,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",201633,185,1635638100000.0,1559361600000.0,,,AC_2B_RATemp,AC_2B_RATemp,F,f,2,76.31,Return Air Temperature,85,1,070647084f200f993a1ea634fe782639,nyserda+0000108594+ac-2b+AC_2B_RATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",414595,185,1635638100000.0,1620776700000.0,,,Outdoor Conditions (AC_2B)_OATemp,,,f,2,59.42,Outside Air Temperature,76,1,40d909bfc37405784d6a4b806d454ce6,nyserda+0000108594+ahu-ac-2b+Outdoor Conditions (AC_2B)_OATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']"
75,201616,185,1635638100000.0,1559361600000.0,,,AC_2B_MATemp,AC_2B_MATemp,F,f,2,75.07,Mixed Air Temperature,78,1,21a50ca982e0d78b25bf34fdff362981,nyserda+0000108594+ac-2b+AC_2B_MATemp,34966,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",201633,185,1635638100000.0,1559361600000.0,,,AC_2B_RATemp,AC_2B_RATemp,F,f,2,76.31,Return Air Temperature,85,1,070647084f200f993a1ea634fe782639,nyserda+0000108594+ac-2b+AC_2B_RATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",201622,185,1635638100000.0,1559361600000.0,,,AC_2B_OATemp,AC_2B_OATemp,F,f,2,59.42,Outside Air Temperature,76,1,f908e4275d6affccad727d7ca30bc2b5,nyserda+0000108594+ac-2b+AC_2B_OATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']"
76,201663,185,1572494100000.0,1559361600000.0,,,AC_47B_MATemp_2 (Preheat),AC_47B_MATemp_2 (Preheat),F,f,2,66.66,Mixed Air Temperature,78,1,2819635b8b9ffd2f5828e75f583d85c5,nyserda+0000108594+ac-47b+AC_47B_MATemp_2 (Preheat),34967,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",201674,185,1572494100000.0,1559361600000.0,,,AC_47B_RATemp,AC_47B_RATemp,F,f,2,71.15,Return Air Temperature,85,1,fbfc8b7dbe3fc63184253bbf9ce30ed1,nyserda+0000108594+ac-47b+AC_47B_RATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",201667,185,1572494100000.0,1559361600000.0,,,AC_47B_OATemp,AC_47B_OATemp,F,f,2,62.46,Outside Air Temperature,76,1,4a9e6228c71fc29fd5b37d8a7ffdae59,nyserda+0000108594+ac-47b+AC_47B_OATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']"
77,201662,185,1572494100000.0,1559361600000.0,,,AC_47B_MATemp (Preheat),AC_47B_MATemp (Preheat),F,f,2,55.27,Mixed Air Temperature,78,1,06c5d85771687bd5de52c4ce4b51635d,nyserda+0000108594+ac-47b+AC_47B_MATemp (Preheat),34967,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",201674,185,1572494100000.0,1559361600000.0,,,AC_47B_RATemp,AC_47B_RATemp,F,f,2,71.15,Return Air Temperature,85,1,fbfc8b7dbe3fc63184253bbf9ce30ed1,nyserda+0000108594+ac-47b+AC_47B_RATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']",201667,185,1572494100000.0,1559361600000.0,,,AC_47B_OATemp,AC_47B_OATemp,F,f,2,62.46,Outside Air Temperature,76,1,4a9e6228c71fc29fd5b37d8a7ffdae59,nyserda+0000108594+ac-47b+AC_47B_OATemp,185,108594,AHU,Air Handling Unit,,"['ahu', 'hvac']"
78,209008,259,1535773500000.0,1517461200000.0,,,,AHU-12G-2 Auditorium_Mixed Air Temp,F,,2,67.9,Mixed Air Temperature,78,1,a30197036630c90d8a040363d0d4f787,nyserda+0000082294+ahu-12G-2+AHU-12G-2 Auditorium_Mixed Air Temp,19842,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']",209020,259,1535773500000.0,1517461200000.0,,,,AHU-12G-2 Auditorium_Return Air Temp,F,,2,71.7,Return Air Temperature,85,1,ba2d8c0fe77afdbcce42bee3398119f8,nyserda+0000082294+ahu-12G-2+AHU-12G-2 Auditorium_Return Air Temp,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']",209018,259,1535773500000.0,1517461200000.0,,,,AHU-12G-2 Auditorium_Outdoor Air Temp,F,,2,68.6,Outside Air Temperature,76,1,eee610b0c6d8dd0e7f0d6fe0519a8312,nyserda+0000082294+ahu-12G-2+AHU-12G-2 Auditorium_Outdoor Air Temp,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']"
79,209129,259,1535773500000.0,1517461200000.0,,,,AHU-12G-8 Gym_Mixed Air Temp,F,,2,68.4,Mixed Air Temperature,78,1,80d3a43e17ee3b72198bc923fc57c529,nyserda+0000082294+ahu-12G-8+AHU-12G-8 Gym_Mixed Air Temp,19846,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']",209141,259,1535773500000.0,1517461200000.0,,,,AHU-12G-8 Gym_Return Air Temp,F,,2,67.6,Return Air Temperature,85,1,8ca7bb9b408b1429eddcf5c3f1e19f76,nyserda+0000082294+ahu-12G-8+AHU-12G-8 Gym_Return Air Temp,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']",209139,259,1535773500000.0,1517461200000.0,,,,AHU-12G-8 Gym_Outdoor Air Temp,F,,2,68.6,Outside Air Temperature,76,1,3ab4847ab7fbb5db754f9990e6e1e258,nyserda+0000082294+ahu-12G-8+AHU-12G-8 Gym_Outdoor Air Temp,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']"
80,209159,259,1535773500000.0,1517462100000.0,,,,AHU-1H2 Rm 1318_Mixed Air Temp,F,,2,67.7,Mixed Air Temperature,78,1,f0ecbd40e2829ec8ab52d49603bf6256,nyserda+0000082294+ahu-1H2+AHU-1H2 Rm 1318_Mixed Air Temp,19847,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']",209167,259,1535773500000.0,1517462100000.0,,,,AHU-1H2 Rm 1318_Return Air Temp,F,,2,74.1,Return Air Temperature,85,1,462e05ea3566327e6234ef94f25a6d04,nyserda+0000082294+ahu-1H2+AHU-1H2 Rm 1318_Return Air Temp,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']",209166,259,1535773500000.0,1517462100000.0,,,,AHU-1H2 Rm 1318_Outdoor Air Temp,F,,2,0,Outside Air Temperature,76,1,3abcbeb1aec5918b8b2aa432bae7e278,nyserda+0000082294+ahu-1H2+AHU-1H2 Rm 1318_Outdoor Air Temp,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']"
81,209185,259,1535773500000.0,1517461200000.0,,,,AHU-1H3 Rm 1319_Mixed Air Temp,F,,2,65.6,Mixed Air Temperature,78,1,872ce3864c00bdd1cea1360441da431a,nyserda+0000082294+ahu-1H3+AHU-1H3 Rm 1319_Mixed Air Temp,19848,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']",209193,259,1535773500000.0,1517461200000.0,,,,AHU-1H3 Rm 1319_Return Air Temp,F,,2,74.1,Return Air Temperature,85,1,af530c4e8ab741859dbbae3d1727440e,nyserda+0000082294+ahu-1H3+AHU-1H3 Rm 1319_Return Air Temp,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']",209192,259,1535773500000.0,1517461200000.0,,,,AHU-1H3 Rm 1319_Outdoor Air Temp,F,,2,0,Outside Air Temperature,76,1,728b939507ca6fec728193e72ec2f225,nyserda+0000082294+ahu-1H3+AHU-1H3 Rm 1319_Outdoor Air Temp,259,82294,AHU,Air Handling Unit,,"['ahu', 'hvac']"
82,214112,288,1544473800000.0,1527825600000.0,,,,AHU-1 Orchestra Front_Mixed Air Temp,F,,2,68.2,Mixed Air Temperature,78,1,0bdf4765d5b9b461544e0eae6e61dccc,nyserda+0000085918+ahu1+AHU-1 Orchestra Front_Mixed Air Temp,20412,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214124,288,1544473800000.0,1527825600000.0,,,,AHU-1 Orchestra Front_Return Air Temp,F,,2,69.2,Return Air Temperature,85,1,4ac96c0f0c16ffcd352c85c8bef74148,nyserda+0000085918+ahu1+AHU-1 Orchestra Front_Return Air Temp,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214114,288,1544139000000.0,1527825600000.0,,,,AHU-1 Orchestra Front_OA Temp (Reference value),F,,2,38.7,Outside Air Temperature,76,1,c0ba8ea11d396e11faa0158f26e8ca8e,nyserda+0000085918+ahu1+AHU-1 Orchestra Front_OA Temp (Reference value),288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']"
83,214112,288,1544473800000.0,1527825600000.0,,,,AHU-1 Orchestra Front_Mixed Air Temp,F,,2,68.2,Mixed Air Temperature,78,1,0bdf4765d5b9b461544e0eae6e61dccc,nyserda+0000085918+ahu1+AHU-1 Orchestra Front_Mixed Air Temp,20412,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214124,288,1544473800000.0,1527825600000.0,,,,AHU-1 Orchestra Front_Return Air Temp,F,,2,69.2,Return Air Temperature,85,1,4ac96c0f0c16ffcd352c85c8bef74148,nyserda+0000085918+ahu1+AHU-1 Orchestra Front_Return Air Temp,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214120,288,1544473800000.0,1527825600000.0,,,,AHU-1 Orchestra Front_Outdoor Air Temp,F,,2,42.6,Outside Air Temperature,76,1,025b3d325e24d53165199180913283a1,nyserda+0000085918+ahu1+AHU-1 Orchestra Front_Outdoor Air Temp,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']"
84,214153,288,1544473800000.0,1527825600000.0,,,,AHU-2 Theater Mezz_Mixed Air Temp,F,,2,52.8,Mixed Air Temperature,78,1,9ddc0aa5bde3380cec31e3d2c296d524,nyserda+0000085918+ahu2+AHU-2 Theater Mezz_Mixed Air Temp,20413,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214165,288,1544473800000.0,1527825600000.0,,,,AHU-2 Theater Mezz_Return Air Temp,F,,2,68.3,Return Air Temperature,85,1,f814fd8585c9badc3c08cfeebd562130,nyserda+0000085918+ahu2+AHU-2 Theater Mezz_Return Air Temp,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214155,288,1544139000000.0,1527825600000.0,,,,AHU-2 Theater Mezz_OA Temp (Reference value),F,,2,38.7,Outside Air Temperature,76,1,b6e57159a89a47777df706f8f53ea4f9,nyserda+0000085918+ahu2+AHU-2 Theater Mezz_OA Temp (Reference value),288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']"
85,214153,288,1544473800000.0,1527825600000.0,,,,AHU-2 Theater Mezz_Mixed Air Temp,F,,2,52.8,Mixed Air Temperature,78,1,9ddc0aa5bde3380cec31e3d2c296d524,nyserda+0000085918+ahu2+AHU-2 Theater Mezz_Mixed Air Temp,20413,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214165,288,1544473800000.0,1527825600000.0,,,,AHU-2 Theater Mezz_Return Air Temp,F,,2,68.3,Return Air Temperature,85,1,f814fd8585c9badc3c08cfeebd562130,nyserda+0000085918+ahu2+AHU-2 Theater Mezz_Return Air Temp,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214161,288,1544473800000.0,1527825600000.0,,,,AHU-2 Theater Mezz_Outdoor Air Temp,F,,2,42.6,Outside Air Temperature,76,1,712b635980ff7e8fbed2a11c7a154f85,nyserda+0000085918+ahu2+AHU-2 Theater Mezz_Outdoor Air Temp,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']"
86,214189,288,1544473800000.0,1527825600000.0,,,,AHU-3 Lobby_Mixed Air Temp,F,,2,69.1,Mixed Air Temperature,78,1,0ebd872d39bb6adb6abc67c1b7d8bf56,nyserda+0000085918+ahu3+AHU-3 Lobby_Mixed Air Temp,20414,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214206,288,1544473800000.0,1527825600000.0,,,,AHU-3 Lobby_Return Air Temp,F,,2,69.7,Return Air Temperature,85,1,c511500d8e1e8a08923c3f9e1d56d8db,nyserda+0000085918+ahu3+AHU-3 Lobby_Return Air Temp,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214202,288,1544473800000.0,1527825600000.0,,,,AHU-3 Lobby_Outdoor Air Temp,F,,2,42.6,Outside Air Temperature,76,1,59a9028dfef22c91b6f33d7a031d6b83,nyserda+0000085918+ahu3+AHU-3 Lobby_Outdoor Air Temp,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']"
87,214189,288,1544473800000.0,1527825600000.0,,,,AHU-3 Lobby_Mixed Air Temp,F,,2,69.1,Mixed Air Temperature,78,1,0ebd872d39bb6adb6abc67c1b7d8bf56,nyserda+0000085918+ahu3+AHU-3 Lobby_Mixed Air Temp,20414,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214206,288,1544473800000.0,1527825600000.0,,,,AHU-3 Lobby_Return Air Temp,F,,2,69.7,Return Air Temperature,85,1,c511500d8e1e8a08923c3f9e1d56d8db,nyserda+0000085918+ahu3+AHU-3 Lobby_Return Air Temp,288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']",214196,288,1544139000000.0,1527825600000.0,,,,AHU-3 Lobby_OA Temp (Reference value),F,,2,38.7,Outside Air Temperature,76,1,92612c0cf8d1763513bd9e41ac6323c5,nyserda+0000085918+ahu3+AHU-3 Lobby_OA Temp (Reference value),288,85918,AHU,Air Handling Unit,,"['ahu', 'hvac']"
88,219473,324,1551415500000.0,1548997200000.0,,,,AC-2-1N_Mixed Air Temperature,F,,2,72.9,Mixed Air Temperature,78,1,5110d4020306deb5550c06fe3061bc6a,nyserda+0000096512+ac-2-1+AC-2-1N_Mixed Air Temperature,21114,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219484,324,1551415500000.0,1548997200000.0,,,,AC-2-1N_Return Air Temperature,F,,2,57,Return Air Temperature,85,1,bcc7012d7ee368b270477c9226327ed6,nyserda+0000096512+ac-2-1+AC-2-1N_Return Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219475,324,1551415500000.0,1548997200000.0,,,,AC-2-1N_OA Temp (Reference value),F,,2,30,Outside Air Temperature,76,1,4c0e8dc5873596eaac10079d4605e20c,nyserda+0000096512+ac-2-1+AC-2-1N_OA Temp (Reference value),324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']"
89,219502,324,1551415500000.0,1548997200000.0,,,,AC-2-2N_Mixed Air Temperature,F,,2,31.5,Mixed Air Temperature,78,1,0801f6f55a0ba0d6820afa600496fbbf,nyserda+0000096512+ac-2-2+AC-2-2N_Mixed Air Temperature,21115,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219514,324,1551415500000.0,1548997200000.0,,,,AC-2-2N_Return Air Temperature,F,,2,52.5,Return Air Temperature,85,1,d45a28be775ff95b99734e6241a8302b,nyserda+0000096512+ac-2-2+AC-2-2N_Return Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219532,324,1576138500000.0,1569902400000.0,,,,AC-2-2N (LCI & MP581)_Outdoor Air Temp,F,,2,32,Outside Air Temperature,76,1,77e5fab76584cf0ac3161e292995305f,nyserda+0000096512+ac-2-2+AC-2-2N (LCI & MP581)_Outdoor Air Temp,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']"
90,219502,324,1551415500000.0,1548997200000.0,,,,AC-2-2N_Mixed Air Temperature,F,,2,31.5,Mixed Air Temperature,78,1,0801f6f55a0ba0d6820afa600496fbbf,nyserda+0000096512+ac-2-2+AC-2-2N_Mixed Air Temperature,21115,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219514,324,1551415500000.0,1548997200000.0,,,,AC-2-2N_Return Air Temperature,F,,2,52.5,Return Air Temperature,85,1,d45a28be775ff95b99734e6241a8302b,nyserda+0000096512+ac-2-2+AC-2-2N_Return Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219533,324,1576138500000.0,1569902400000.0,,,,AC-2-2N (LCI & MP581)_SC Facility OA Temperature,F,,2,31.7,Outside Air Temperature,76,1,dd0632a81e67414fba35dc531133a14c,nyserda+0000096512+ac-2-2+AC-2-2N (LCI & MP581)_SC Facility OA Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']"
91,219502,324,1551415500000.0,1548997200000.0,,,,AC-2-2N_Mixed Air Temperature,F,,2,31.5,Mixed Air Temperature,78,1,0801f6f55a0ba0d6820afa600496fbbf,nyserda+0000096512+ac-2-2+AC-2-2N_Mixed Air Temperature,21115,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219514,324,1551415500000.0,1548997200000.0,,,,AC-2-2N_Return Air Temperature,F,,2,52.5,Return Air Temperature,85,1,d45a28be775ff95b99734e6241a8302b,nyserda+0000096512+ac-2-2+AC-2-2N_Return Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219504,324,1551415500000.0,1548997200000.0,,,,AC-2-2N_OA Temp (Reference value),F,,2,30,Outside Air Temperature,76,1,5fc586cfb9c44f9796cc046c941e174a,nyserda+0000096512+ac-2-2+AC-2-2N_OA Temp (Reference value),324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']"
92,219502,324,1551415500000.0,1548997200000.0,,,,AC-2-2N_Mixed Air Temperature,F,,2,31.5,Mixed Air Temperature,78,1,0801f6f55a0ba0d6820afa600496fbbf,nyserda+0000096512+ac-2-2+AC-2-2N_Mixed Air Temperature,21115,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219514,324,1551415500000.0,1548997200000.0,,,,AC-2-2N_Return Air Temperature,F,,2,52.5,Return Air Temperature,85,1,d45a28be775ff95b99734e6241a8302b,nyserda+0000096512+ac-2-2+AC-2-2N_Return Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219511,324,1551415500000.0,1548997200000.0,,,,AC-2-2N_Outdoor Air Temperature,F,,2,TRUE,Outside Air Temperature,76,1,36d13ee71e7fdf0599eada2f98110601,nyserda+0000096512+ac-2-2+AC-2-2N_Outdoor Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']"
93,219558,324,1551415500000.0,1548997200000.0,,,,AC-2-3N_Mixed Air Temperature,F,,2,66,Mixed Air Temperature,78,1,e1131f198cb14efbfb6222b642f49482,nyserda+0000096512+ac-2-3+AC-2-3N_Mixed Air Temperature,21116,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219570,324,1551415500000.0,1548997200000.0,,,,AC-2-3N_Return Air Temperature,F,,2,65.1,Return Air Temperature,85,1,325b75c53abf4fff6c4b1af342311469,nyserda+0000096512+ac-2-3+AC-2-3N_Return Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219560,324,1551415500000.0,1548997200000.0,,,,AC-2-3N_OA Temp (Reference value),F,,2,30,Outside Air Temperature,76,1,b86d52e9c652ab5978d3eef17cc261f8,nyserda+0000096512+ac-2-3+AC-2-3N_OA Temp (Reference value),324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']"
94,219558,324,1551415500000.0,1548997200000.0,,,,AC-2-3N_Mixed Air Temperature,F,,2,66,Mixed Air Temperature,78,1,e1131f198cb14efbfb6222b642f49482,nyserda+0000096512+ac-2-3+AC-2-3N_Mixed Air Temperature,21116,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219570,324,1551415500000.0,1548997200000.0,,,,AC-2-3N_Return Air Temperature,F,,2,65.1,Return Air Temperature,85,1,325b75c53abf4fff6c4b1af342311469,nyserda+0000096512+ac-2-3+AC-2-3N_Return Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219567,324,1551415500000.0,1548997200000.0,,,,AC-2-3N_Outdoor Air Temperature,F,,2,TRUE,Outside Air Temperature,76,1,2ba45650ab2316e57fab8f5ccb4edd58,nyserda+0000096512+ac-2-3+AC-2-3N_Outdoor Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']"
95,219609,324,1551415500000.0,1548997200000.0,,,,AC-2-5N_Mixed Air Temperature,F,,2,82.9,Mixed Air Temperature,78,1,a0f372c870549aeafc67394ba709a946,nyserda+0000096512+ac-2-5+AC-2-5N_Mixed Air Temperature,21118,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219622,324,1551415500000.0,1548997200000.0,,,,AC-2-5N_Return Air Temperature,F,,2,61.5,Return Air Temperature,85,1,5ce97b1fc66c4400511b2d4eaac71173,nyserda+0000096512+ac-2-5+AC-2-5N_Return Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219611,324,1551415500000.0,1548997200000.0,,,,AC-2-5N_OA Temp (Reference value),F,,2,30,Outside Air Temperature,76,1,3720bb83a9ec6ebbfb7b9cd0d329dc73,nyserda+0000096512+ac-2-5+AC-2-5N_OA Temp (Reference value),324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']"
96,219609,324,1551415500000.0,1548997200000.0,,,,AC-2-5N_Mixed Air Temperature,F,,2,82.9,Mixed Air Temperature,78,1,a0f372c870549aeafc67394ba709a946,nyserda+0000096512+ac-2-5+AC-2-5N_Mixed Air Temperature,21118,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219622,324,1551415500000.0,1548997200000.0,,,,AC-2-5N_Return Air Temperature,F,,2,61.5,Return Air Temperature,85,1,5ce97b1fc66c4400511b2d4eaac71173,nyserda+0000096512+ac-2-5+AC-2-5N_Return Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']",219618,324,1551415500000.0,1548997200000.0,,,,AC-2-5N_Outdoor Air Temperature,F,,2,TRUE,Outside Air Temperature,76,1,3a80b1f2e1561144e874fd0f41f59f75,nyserda+0000096512+ac-2-5+AC-2-5N_Outdoor Air Temperature,324,96512,AHU,Air Handling Unit,,"['ahu', 'hvac']"
97,222402,354,1535773500000.0,1519935300000.0,,,,HRU-10_Mixed Air Temp,F,,2,87.3,Mixed Air Temperature,78,1,38b728e18d64d49b345c3b9fa9f65436,nyserda+0000082140+ahu10+HRU-10_Mixed Air Temp,21613,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']",222406,354,1535773500000.0,1519935300000.0,,,,HRU-10_Return Air Temp,F,,2,79,Return Air Temperature,85,1,ef8adfd2409aee530a1eba840c38e3dc,nyserda+0000082140+ahu10+HRU-10_Return Air Temp,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']",222405,354,1535773500000.0,1519935300000.0,,,,HRU-10_Outdoor Air Temp,F,,2,72.3,Outside Air Temperature,76,1,c51d9313397c14fec11fa1ff124e3e54,nyserda+0000082140+ahu10+HRU-10_Outdoor Air Temp,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']"
98,222424,354,1535773500000.0,1517461200000.0,,,,HRU-11 Weight Room_Mixed Air Temp,F,,2,72.9,Mixed Air Temperature,78,1,f8e8784aaba39888e491a9286e8955f9,nyserda+0000082140+ahu11-weightRoom+HRU-11 Weight Room_Mixed Air Temp,21614,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']",222429,354,1535773500000.0,1517461200000.0,,,,HRU-11 Weight Room_Return Air Temp,F,,2,74.1,Return Air Temperature,85,1,9188a235ac0118cdcdf9e2b49685267e,nyserda+0000082140+ahu11-weightRoom+HRU-11 Weight Room_Return Air Temp,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']",222428,354,1535773500000.0,1517461200000.0,,,,HRU-11 Weight Room_Outdoor Air Temp,F,,2,64.2,Outside Air Temperature,76,1,1fcd3140ca9efe632fa3e0587a4d18c6,nyserda+0000082140+ahu11-weightRoom+HRU-11 Weight Room_Outdoor Air Temp,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']"
99,222445,354,1535773500000.0,1519935300000.0,,,,HRU-14_Mixed Air Temp,F,,2,71.2,Mixed Air Temperature,78,1,48dbb54fad2ca7bf19ea98bce726cc2b,nyserda+0000082140+ahu14+HRU-14_Mixed Air Temp,21615,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']",222449,354,1535773500000.0,1519935300000.0,,,,HRU-14_Return Air Temp,F,,2,75.4,Return Air Temperature,85,1,07b05efd9143aa5ebed8c2ea57fb9ca0,nyserda+0000082140+ahu14+HRU-14_Return Air Temp,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']",222448,354,1535773500000.0,1519935300000.0,,,,HRU-14_Outdoor Air Temp,F,,2,72.3,Outside Air Temperature,76,1,dcf632db69206d8291fcc8f22e9fd14e,nyserda+0000082140+ahu14+HRU-14_Outdoor Air Temp,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']"
100,222466,354,1535773500000.0,1519935300000.0,,,,HRU-15_Mixed Air Temp,F,,2,70.5,Mixed Air Temperature,78,1,7ce72535d2789d396ec57cffe008c063,nyserda+0000082140+ahu15+HRU-15_Mixed Air Temp,21616,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']",222470,354,1535773500000.0,1519935300000.0,,,,HRU-15_Return Air Temp,F,,2,79,Return Air Temperature,85,1,284862785c6ffff27433cd6d0b4ac9a3,nyserda+0000082140+ahu15+HRU-15_Return Air Temp,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']",222469,354,1535773500000.0,1519935300000.0,,,,HRU-15_Outdoor Air Temp,F,,2,72.3,Outside Air Temperature,76,1,eb3820eb04506949477868d2293d0357,nyserda+0000082140+ahu15+HRU-15_Outdoor Air Temp,354,82140,AHU,Air Handling Unit,,"['ahu', 'hvac']"
