id_point,building_id,last_updated,first_updated,name_point,description,units,tagged_units,raw_unit_id,value,type,point_type_id,measurement_id,datasource_hash,topic,equip_id,id_bdg,name_bdg,equip_type_abbr,equip_type_name,area_served_desc,tags
290405,428,1648992167612.0,1626901299251.0,sflow_1,Supply Airflow,cubicFeetPerMinute,cfm,7,94.40,Discharge Air Flow,112,4,095cc9b6d59e81e0b33b4c2cefcb024f,onboard/laboratory1/device28049/analogValue/11,27452,428,Laboratory,VAV,Variable Air Volume,Corridor Q104,"['vav', 'hvac']"
290404,428,1648992167612.0,1626901299251.0,sflow_sp_1,Sup Flow Setpoint,cubicFeetPerMinute,cfm,7,97.0,Discharge Air Flow Setpoint,141,4,6a55a338a77a7f24a40fdb92a24ddb86,onboard/laboratory1/device28049/analogValue/10,27452,428,Laboratory,VAV,Variable Air Volume,Corridor Q104,"['vav', 'hvac']"
290403,428,1648992167612.0,1626901299251.0,hw_valve_ao_1,Hot Water Valve,volts,v,11,2.0,Hot Water Valve Position,159,7,f2387f7a4396b5bd98fe3c08a56b84b1,onboard/laboratory1/device28049/analogOutput/1,27452,428,Laboratory,VAV,Variable Air Volume,Corridor Q104,"['vav', 'hvac']"
290402,428,1648992167612.0,1626901299250.0,sp_1,Space Static Pressure,inchesOfWater,in w.c.,4,-0.020000001415610313,Zone Static Pressure,102,37,458f84f407dc305497359c45f6056192,onboard/laboratory1/device28049/analogInput/5,27452,428,Laboratory,VAV,Variable Air Volume,Corridor Q104,"['vav', 'hvac']"
290401,428,1648992167612.0,1626901299250.0,dat_1,Discharge Air Temperature,degreesFahrenheit,f,2,63.90,Discharge Air Temperature,79,1,ee4c360a041d8b9c02bae3d704ad3bf4,onboard/laboratory1/device28049/analogInput/4,27452,428,Laboratory,VAV,Variable Air Volume,Corridor Q104,"['vav', 'hvac']"
290400,428,1648992167612.0,1626901299251.0,zone_temp_1,Zone Temperature,degreesFahrenheit,f,2,68.0,Zone Temperature,77,1,d8ae8918064c22496c2535dbab50f268,onboard/laboratory1/device28049/analogInput/3,27452,428,Laboratory,VAV,Variable Air Volume,Corridor Q104,"['vav', 'hvac']"
290399,428,1648992167612.0,1626901299251.0,air_flow_flow_input_1,,cubicFeetPerMinute,cfm,7,94.0,Discharge Air Flow,112,4,5979ce62ffa683ce7c78f48e6692b574,onboard/laboratory1/device28049/analogInput/2,27452,428,Laboratory,VAV,Variable Air Volume,Corridor Q104,"['vav', 'hvac']"
291393,428,1648992151239.0,1626901295834.0,zone_temp_1,Zone Temperature,degreesFahrenheit,f,2,72.0,Zone Temperature,77,1,b89317a04194d80e5de2ccf6fa7260ad,onboard/laboratory1/device28133/analogInput/2,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291392,428,1648992151239.0,1626901295834.0,flow_input_1,Actual Flow,cubicFeetPerMinute,cfm,7,188.0,Discharge Air Flow,112,4,ce3c7a8225888e4824c878559f3881a5,onboard/laboratory1/device28133/analogInput/1,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291406,428,1648992151239.0,1626901295834.0,zt_freeze_critical_warning_1,ZT Freeze Critical Warning,,on/off,20,0: inactive,Freeze Status,328,11,986e760b241a3c1e8be10b4145776104,onboard/laboratory1/device28133/binaryValue/9,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291405,428,1648992151239.0,1626901295834.0,zt_freeze_critical_1,ZT Freeze Critical Temperature Reached,,on/off,20,0: inactive,Freeze Status,328,11,3c71f2f2a7caf7523cd207cf8f72b6f7,onboard/laboratory1/device28133/binaryValue/8,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291403,428,1648992151239.0,1626901295834.0,ztmp_hi_1,High Zone Temp,,on/off,20,0: inactive,High Temperature Alarm,438,11,fcbcb091f52640629379bb68f8e2f867,onboard/laboratory1/device28133/binaryValue/5,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291402,428,1648992151239.0,1626901295834.0,schedule_1,Occupancy Schedule,,occ,18,0: inactive,Occupancy Schedule,277,10,c039f77179c66567714e64aae8613aeb,onboard/laboratory1/device28133/binaryValue/1,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291401,428,1648992151239.0,1626901295833.0,unoccupied_heat_setpoint_1,,degreesFahrenheit,f,2,60.0,Unoccupied Heating Setpoint,126,1,57ad243883f3de9bbb4a58c0200909d8,onboard/laboratory1/device28133/analogValue/7,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291400,428,1648992151239.0,1626901295833.0,unoccupied_cool_setpoint_1,,degreesFahrenheit,f,2,85.0,Unoccupied Cooling Setpoint,125,1,159c18f503b578ef232d85a9779d607f,onboard/laboratory1/device28133/analogValue/6,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291399,428,1648992151239.0,1626901295833.0,occupied_heat_setpoint_1,,degreesFahrenheit,f,2,70.0,Occupied Heating Setpoint,124,1,97605fc013861b36412bc4045a32f144,onboard/laboratory1/device28133/analogValue/5,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291398,428,1648992151239.0,1626901295833.0,occupied_cool_setpoint_1,,degreesFahrenheit,f,2,75.0,Occupied Cooling Setpoint,123,1,5d98a1faaf6f7e3d3c93b799525b63ed,onboard/laboratory1/device28133/analogValue/4,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291397,428,1648992151239.0,1626901295833.0,effective_heat_setpoint_1,,degreesFahrenheit,f,2,60.0,Zone Heating Temperature Effective Setpoint,432,1,a0caf2217cba602120c30e34032f655a,onboard/laboratory1/device28133/analogValue/11,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291396,428,1648992151239.0,1626901295833.0,effective_cool_setpoint_1,,degreesFahrenheit,f,2,85.0,Zone Cooling Temperature Effective Setpoint,431,1,2cdfaa7809614bd2b2fe84418a74bdb0,onboard/laboratory1/device28133/analogValue/10,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291395,428,1648992151238.0,1626901295833.0,hw_valve_1,Hot Water Valve,volts,v,11,0.0,Hot Water Valve Position,159,7,368c52ea0eeabf22b33596d842e197c1,onboard/laboratory1/device28133/analogOutput/1,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291394,428,1648992151238.0,1626901295833.0,dat_1,Discharge Air Temperature,degreesFahrenheit,f,2,67.09,Discharge Air Temperature,79,1,c9de92d1d2b373da69e6dd11c6d550fd,onboard/laboratory1/device28133/analogInput/3,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291404,428,1648992151239.0,1626901295834.0,ztmp_lo_1,Low Zone Temp,,on/off,20,0: inactive,Low Temperature Alarm,439,11,7dd8c83c78569a39b07ed32eef9ff723,onboard/laboratory1/device28133/binaryValue/6,27453,428,Laboratory,VAV,Variable Air Volume,Corridor Q201,"['vav', 'hvac']"
291055,428,1648992154272.0,1626901287357.0,cooling_setpoint_av_1,,degreesFahrenheit,f,2,85.0,Zone Cooling Temperature Setpoint,206,1,f6a42db368dc0816df00ad6adb35d865,onboard/laboratory1/device28116/analogValue/18,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291072,428,1648992154758.0,1626901287435.0,zt_freeze_critical_1,ZT Freeze Critical Temperature Reached,,on/off,20,0: inactive,Freeze Status,328,11,9f6a7965ee3f434459a895833173f467,onboard/laboratory1/device28116/binaryValue/9,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291071,428,1648992154758.0,1626901287435.0,vav_fault_alm_1,VAV FAULT,,on/off,20,0: inactive,Fault Status,282,11,70ea0c1b9ac736f461b92ddcf79d8ac5,onboard/laboratory1/device28116/binaryValue/8,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291070,428,1648992154272.0,1626901287357.0,sp_hi_alm_1,Differential Static Pressure High Alarm,,on/off,20,0: inactive,High Pressure Alarm,444,11,806774bd68e5507a4cbd5776592552e2,onboard/laboratory1/device28116/binaryValue/7,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291069,428,1648992154272.0,1626901287357.0,l_rt_temp_alm_1,LOW RT TEMP ALM,,on/off,20,0: inactive,Low Temperature Alarm,439,11,53b8ca968cdb4697ae4e9ea71edc1925,onboard/laboratory1/device28116/binaryValue/4,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291068,428,1648992154272.0,1626901287357.0,h_rt_temp_alm_1,HIGH RT TEMP ALM,,on/off,20,0: inactive,High Temperature Alarm,438,11,f703dfdbe49de55bf1630ca0ced86055,onboard/laboratory1/device28116/binaryValue/2,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291067,428,1648992154758.0,1626901287435.0,zt_freeze_critical_warning_1,ZT Freeze Critical Warning,,on/off,20,0: inactive,Freeze Status,328,11,0a3837db876e900e4100684f027af6c4,onboard/laboratory1/device28116/binaryValue/10,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291066,428,1648992154758.0,1626901287435.0,schedule_1,,,occ,18,0: inactive,Occupancy Schedule,277,10,fc34a101b167b308db096837d5a2ef2b,onboard/laboratory1/device28116/binaryValue/1,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291065,428,1648992154271.0,1626901287357.0,sdmpr_pos_1,Sup Damper Position,percent,%,3,9.86,Damper Position,147,7,7b1f8beb53b8a4006b38a9799f6979d4,onboard/laboratory1/device28116/analogValue/9,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291064,428,1648992154271.0,1626901287357.0,percent_air_flow_1,PRECENT OF AIR FLOW,noUnits,%,3,0.0,Discharge Air Damper Position,395,7,36999b729dd89aceb19b5fa1a4cd7f00,onboard/laboratory1/device28116/analogValue/7,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291060,428,1648992154271.0,1626901287357.0,heating_setpoint_av_1,,degreesFahrenheit,f,2,60.0,Zone Heating Temperature Setpoint,198,1,afb7822baa25a6bf5475bc375a56a6dd,onboard/laboratory1/device28116/analogValue/23,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291059,428,1648992154271.0,1626901287357.0,heating_percent_av_1,,percent,%,3,0.0,Heating Output,240,23,2bb0bfbb0c6d468568e2b0d346c77be7,onboard/laboratory1/device28116/analogValue/22,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291056,428,1648992154271.0,1626901287357.0,damper_position_av_1,,percent,%,3,9.86,Damper Position,147,7,02097415bbfb5be762626cfeb3a6623b,onboard/laboratory1/device28116/analogValue/19,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291054,428,1648992154271.0,1626901287357.0,cooling_percent_av_1,,percent,%,3,0.0,Cooling Output,327,23,1d6c4d39a846838013700fe28621bb6a,onboard/laboratory1/device28116/analogValue/14,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291053,428,1648992154271.0,1626901287357.0,cfm_setpoint_av_1,CFM VAV setpoint,65535,cfm,7,88.0,Discharge Air Flow Setpoint,141,4,8b4779a1ba988ced5667ad6e7d035de0,onboard/laboratory1/device28116/analogValue/13,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291052,428,1648992154271.0,1626901287357.0,sflow_1,Supply Airflow,cubicFeetPerMinute,cfm,7,87.76,Discharge Air Flow,112,4,bf5f7062eb0980d5a9d9ad706a50440c,onboard/laboratory1/device28116/analogValue/11,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291051,428,1648992154271.0,1626901287357.0,sflow_sp_1,Sup Flow Setpoint,cubicFeetPerMinute,cfm,7,88.0,Discharge Air Flow Setpoint,141,4,b83a4674f4e586ec0b39ac2ac143f71e,onboard/laboratory1/device28116/analogValue/10,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291050,428,1648992154271.0,1626901287357.0,phw_valve_1,Perimeter Hot Water Valve,percent,%,3,0.0,Hot Water Valve Position,159,7,ab4f3aa0d1b981e1c04038ef4af1616d,onboard/laboratory1/device28116/analogOutput/2,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291049,428,1648992154271.0,1626901287357.0,hw_valve_ao_1,Hot Water Valve,volts,v,11,0.0,Hot Water Valve Position,159,7,ee6c47b1f4859d0b549ed68a15240a9d,onboard/laboratory1/device28116/analogOutput/1,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291048,428,1648992154271.0,1626901287357.0,sp_1,Space Static Pressure,inchesOfWater,in w.c.,4,0.00,Zone Static Pressure,102,37,bf8a884e8bbdf2f4492f094649513a2e,onboard/laboratory1/device28116/analogInput/5,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291047,428,1648992154271.0,1626901287357.0,dat_1,Discharge Air Temperature,degreesFahrenheit,f,2,63.90,Discharge Air Temperature,79,1,57deec913bb1972ce919f1ab8fc3c995,onboard/laboratory1/device28116/analogInput/4,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291046,428,1648992154271.0,1626901287357.0,zone_temp_1,Zone Temperature,degreesFahrenheit,f,2,68.0,Zone Temperature,77,1,59c1abc1f9f4b866a2605833565ced86,onboard/laboratory1/device28116/analogInput/3,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291045,428,1648992154271.0,1626901287357.0,air_flow_flow_input_1,,cubicFeetPerMinute,cfm,7,88.0,Discharge Air Flow,112,4,a136429d53e2e67112aa363616388974,onboard/laboratory1/device28116/analogInput/2,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291044,428,1648992154271.0,1626901287357.0,air_flow_1_flow_input_1,,cubicFeetPerMinute,cfm,7,32.0,Discharge Air Flow,112,4,dde6b9ff8afe2439e7932daebff5ea36,onboard/laboratory1/device28116/analogInput/1,27454,428,Laboratory,VAV,Variable Air Volume,Corridor Q202,"['vav', 'hvac']"
291116,428,1648992151093.0,1626901285977.0,zone_temp_1,Zone Temperature,degreesFahrenheit,f,2,71.0,Zone Temperature,77,1,d38fe1adb3a4c58c9f7de3acf1b5762f,onboard/laboratory1/device28120/analogInput/2,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291117,428,1648992151092.0,1626901285977.0,dat_1,Discharge Air Temperature,degreesFahrenheit,f,2,64.40,Discharge Air Temperature,79,1,f2f1a02e2595f5d7df4cbcc36aac8da6,onboard/laboratory1/device28120/analogInput/3,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291118,428,1648992151092.0,1626901285977.0,hw_valve_1,Hot Water Valve,volts,v,11,2.0,Hot Water Valve Position,159,7,a286482bbe551db1dae0b10a0f429b09,onboard/laboratory1/device28120/analogOutput/1,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291129,428,1648992151093.0,1626901285977.0,zt_freeze_critical_warning_1,ZT Freeze Critical Warning,,on/off,20,0: inactive,Freeze Status,328,11,dff944bb5acd8af14efa436beb9e8935,onboard/laboratory1/device28120/binaryValue/9,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291115,428,1648992151093.0,1626901285977.0,flow_input_1,Actual Flow,cubicFeetPerMinute,cfm,7,88.0,Discharge Air Flow,112,4,7bceb3d93df1b04d5837b74b75cf3f3a,onboard/laboratory1/device28120/analogInput/1,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291126,428,1648992151093.0,1626901285977.0,ztmp_hi_1,High Zone Temp,,on/off,20,0: inactive,High Temperature Alarm,438,11,7c0923b4c85463185a55f3c7341b295b,onboard/laboratory1/device28120/binaryValue/5,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291125,428,1648992151093.0,1626901285977.0,schedule_1,Occupancy Schedule,,occ,18,0: inactive,Occupancy Schedule,277,10,8322400d7f67ad81a6380f8d13eb88b1,onboard/laboratory1/device28120/binaryValue/1,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291124,428,1648992151093.0,1626901285977.0,unoccupied_heat_setpoint_1,,degreesFahrenheit,f,2,60.0,Unoccupied Heating Setpoint,126,1,1d509b268f435d30fe7c59da551be934,onboard/laboratory1/device28120/analogValue/7,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291122,428,1648992151092.0,1626901285977.0,occupied_heat_setpoint_1,,degreesFahrenheit,f,2,70.0,Occupied Heating Setpoint,124,1,841405c9f275daef31971c4a952305e6,onboard/laboratory1/device28120/analogValue/5,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291123,428,1648992151093.0,1626901285977.0,unoccupied_cool_setpoint_1,,degreesFahrenheit,f,2,85.0,Unoccupied Cooling Setpoint,125,1,6bc8b104cae26ffd25d115fac361fda0,onboard/laboratory1/device28120/analogValue/6,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291119,428,1648992151093.0,1626901285977.0,effective_cool_setpoint_1,,degreesFahrenheit,f,2,85.0,Zone Cooling Temperature Effective Setpoint,431,1,6a699e427625c90a77362dc28a9be6f0,onboard/laboratory1/device28120/analogValue/10,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291120,428,1648992151093.0,1626901285977.0,effective_heat_setpoint_1,,degreesFahrenheit,f,2,60.0,Zone Heating Temperature Effective Setpoint,432,1,a751f374e7f778a2313c6c5a21c75d56,onboard/laboratory1/device28120/analogValue/11,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291128,428,1648992151093.0,1626901285977.0,zt_freeze_critical_1,ZT Freeze Critical Temperature Reached,,on/off,20,0: inactive,Freeze Status,328,11,60d70ca5ce8b15cf4b015e07ae048737,onboard/laboratory1/device28120/binaryValue/8,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291121,428,1648992151092.0,1626901285977.0,occupied_cool_setpoint_1,,degreesFahrenheit,f,2,75.0,Occupied Cooling Setpoint,123,1,40b81d10748fcce53227bc064afa2b63,onboard/laboratory1/device28120/analogValue/4,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291127,428,1648992151093.0,1626901285977.0,ztmp_lo_1,Low Zone Temp,,on/off,20,0: inactive,Low Temperature Alarm,439,11,bbad802aff392d08714bea21be5efa79,onboard/laboratory1/device28120/binaryValue/6,27455,428,Laboratory,VAV,Variable Air Volume,Corridor Q203,"['vav', 'hvac']"
291193,428,1648992154195.0,1626901295628.0,l_rt_temp_alm_1,LOW RT TEMP ALM,,on/off,20,0: inactive,Low Temperature Alarm,439,11,cf70c11e3679a62803a0bc60376dfc31,onboard/laboratory1/device28124/binaryValue/4,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291190,428,1648992154438.0,1626901295695.0,schedule_1,,,occ,18,1: active,Occupancy Schedule,277,10,ec47b6cdd9eaa1ef22f206747d9a2bc5,onboard/laboratory1/device28124/binaryValue/1,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291194,428,1648992154195.0,1626901295628.0,sp_hi_alm_1,Differential Static Pressure High Alarm,,on/off,20,0: inactive,High Pressure Alarm,444,11,d0537f3faf5f33c92726ed50245be834,onboard/laboratory1/device28124/binaryValue/7,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291195,428,1648992154438.0,1626901295695.0,vav_fault_alm_1,VAV FAULT,,on/off,20,0: inactive,Fault Status,282,11,78b0c312ec9ad3fb533b99b9b53f146f,onboard/laboratory1/device28124/binaryValue/8,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291196,428,1648992154195.0,1626901295628.0,zt_freeze_critical_1,ZT Freeze Critical Temperature Reached,,on/off,20,0: inactive,Freeze Status,328,11,ed5a632e1de2f4fdb8937af418033c67,onboard/laboratory1/device28124/binaryValue/9,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291191,428,1648992154195.0,1626901295628.0,zt_freeze_critical_warning_1,ZT Freeze Critical Warning,,on/off,20,0: inactive,Freeze Status,328,11,f553d92ac14e55effc499ec75b6446b0,onboard/laboratory1/device28124/binaryValue/10,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291192,428,1648992154195.0,1626901295628.0,h_rt_temp_alm_1,HIGH RT TEMP ALM,,on/off,20,0: inactive,High Temperature Alarm,438,11,2bea51c46fcb6cc545ad05bd7c39cb3b,onboard/laboratory1/device28124/binaryValue/2,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291189,428,1648992154194.0,1626901295628.0,sdmpr_pos_1,Sup Damper Position,percent,%,3,0.20,Damper Position,147,7,a861b62e4511d42c48d6f0903b0e6a5e,onboard/laboratory1/device28124/analogValue/9,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291175,428,1648992154194.0,1626901295628.0,hw_valve_ao_1,Hot Water Valve,volts,v,11,2.0,Hot Water Valve Position,159,7,4966b4b596a4323d969f32c2cdd2942a,onboard/laboratory1/device28124/analogOutput/1,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291174,428,1648992154194.0,1626901295628.0,sp_1,Space Static Pressure,inchesOfWater,in w.c.,4,0.02,Zone Static Pressure,102,37,57e3caa86342cca9251b9cc2380c76ab,onboard/laboratory1/device28124/analogInput/5,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291173,428,1648992154194.0,1626901295628.0,dat_1,Discharge Air Temperature,degreesFahrenheit,f,2,64.40,Discharge Air Temperature,79,1,b892ad368d665905c4b39dcd603ee1ae,onboard/laboratory1/device28124/analogInput/4,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291172,428,1648992154195.0,1626901295628.0,zone_temp_1,Zone Temperature,degreesFahrenheit,f,2,71.19,Zone Temperature,77,1,d073bef041ce9b2d20e5ce4ee8e68a64,onboard/laboratory1/device28124/analogInput/3,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291171,428,1648992154194.0,1626901295628.0,air_flow_flow_input_1,,cubicFeetPerMinute,cfm,7,108.0,Discharge Air Flow,112,4,26e8a1759c75bcda4c76711f32cfd2f5,onboard/laboratory1/device28124/analogInput/2,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291170,428,1648992154194.0,1626901295628.0,air_flow_1_flow_input_1,,cubicFeetPerMinute,cfm,7,393.0,Discharge Air Flow,112,4,b3609d97d9aa07ec2f3d315e07677d6d,onboard/laboratory1/device28124/analogInput/1,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291185,428,1648992154195.0,1626901295628.0,heating_setpoint_av_1,,degreesFahrenheit,f,2,70.0,Zone Heating Temperature Setpoint,198,1,19b7a5e27f47c4f651a4fd7e87bd0ab8,onboard/laboratory1/device28124/analogValue/23,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291184,428,1648992154194.0,1626901295628.0,heating_percent_av_1,,percent,%,3,0.0,Heating Output,240,23,13a1a83652aa75df2ee05027926ff2a9,onboard/laboratory1/device28124/analogValue/22,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291181,428,1648992154195.0,1626901295628.0,damper_position_av_1,,percent,%,3,0.20,Damper Position,147,7,3d670479b3cb01d4c22c30ae070c7f48,onboard/laboratory1/device28124/analogValue/19,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291180,428,1648992154195.0,1626901295628.0,cooling_setpoint_av_1,,degreesFahrenheit,f,2,75.0,Zone Cooling Temperature Setpoint,206,1,0854b09089ce3706977cca0e9b46bf87,onboard/laboratory1/device28124/analogValue/18,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291179,428,1648992154195.0,1626901295628.0,cooling_percent_av_1,,percent,%,3,0.0,Cooling Output,327,23,c0ebfe1fa4a71cdb4240126d4bf96053,onboard/laboratory1/device28124/analogValue/14,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291178,428,1648992154194.0,1626901295628.0,cfm_setpoint_av_1,CFM VAV setpoint,65535,cfm,7,88.0,Discharge Air Flow Setpoint,141,4,650f2396b5a9760c5d67d230c532b5e1,onboard/laboratory1/device28124/analogValue/13,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291177,428,1648992154194.0,1626901295628.0,sflow_1,Supply Airflow,cubicFeetPerMinute,cfm,7,108.17,Discharge Air Flow,112,4,ad44f5e8fabbef5dae7dc1c96bad6dec,onboard/laboratory1/device28124/analogValue/11,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
291176,428,1648992154194.0,1626901295628.0,sflow_sp_1,Sup Flow Setpoint,cubicFeetPerMinute,cfm,7,88.0,Discharge Air Flow Setpoint,141,4,68cb9a5d1a84f28fbce0337bda2c4be3,onboard/laboratory1/device28124/analogValue/10,27456,428,Laboratory,VAV,Variable Air Volume,Corridor Q204,"['vav', 'hvac']"
290470,428,1648992168215.0,1626901299647.0,zt_freeze_critical_1,ZT Freeze Critical Temperature Reached,,on/off,20,0: inactive,Freeze Status,328,11,0971ca4ff6920b9c187458f6b5eac79d,onboard/laboratory1/device28052/binaryValue/8,27457,428,Laboratory,VAV,Variable Air Volume,Service Corridor U119,"['vav', 'hvac']"
290460,428,1648992168215.0,1626901299647.0,hw_valve_1,Hot Water Valve,volts,v,11,2.0,Hot Water Valve Position,159,7,2078bb952d28e92aef4527f46cc8e22f,onboard/laboratory1/device28052/analogOutput/1,27457,428,Laboratory,VAV,Variable Air Volume,Service Corridor U119,"['vav', 'hvac']"
290459,428,1648992168214.0,1626901299647.0,dat_1,Discharge Air Temperature,degreesFahrenheit,f,2,90.69,Discharge Air Temperature,79,1,71c070eec57752d0de4d51f3f2a422f0,onboard/laboratory1/device28052/analogInput/3,27457,428,Laboratory,VAV,Variable Air Volume,Service Corridor U119,"['vav', 'hvac']"
290458,428,1648992168215.0,1626901299647.0,zone_temp_1,Zone Temperature,degreesFahrenheit,f,2,71.90,Zone Temperature,77,1,1ffb888140523ae3fa7548ac74645d75,onboard/laboratory1/device28052/analogInput/2,27457,428,Laboratory,VAV,Variable Air Volume,Service Corridor U119,"['vav', 'hvac']"
